Hand 2 Prob,20206,1.892,Pair
Hand 2 Prob,20205,1.789,Mo
Hand 2 Prob,11413,1.778,Mo
Hand 2 Prob,11412,1.776,Mo
Hand 2 Prob,11411,1.773,Mo
Hand 2 Prob,11410,1.77,Mo
Hand 2 Prob,11409,1.769,Mo
Hand 2 Prob,11408,1.48,Mo
Hand 2 Prob,11407,1.135,Mo
Hand 2 Prob,11406,0.802,Mo
Hand 2 Prob,11312,0.585,Mo
Hand 2 Prob,11311,0.583,Mo
Hand 2 Prob,11309,0.581,Mo
Hand 2 Prob,11308,0.578,Mo
Hand 2 Prob,11307,0.442,Mo
Hand 2 Prob,11306,0.261,Mo
